name,lat,lng,category
"Lower Myakka Lake",27.22054662953608,-82.32561491795165,Lake
"Crooked Lake",27.813585827924314,-81.56563878652136,Lake
"Lake McLeod",27.967155060677246,-81.7525375581711,Lake
"Lake Pembroke",27.85601976476265,-81.66749890414593,Lake
"Grassy Lake",27.9893760138084,-81.77811501063836,Lake
"Reedy Lake",27.743812219699564,-81.50012853444622,Lake
"Roxy Pond",27.30364231977559,-82.1224641878632,Lake
"Lake Hart",27.952559733122254,-81.67199591694711,Lake
"Lake Annie",27.994628911810373,-81.60538840201369,Lake
"Trout Lake",27.6473820603677,-81.50711822122875,Lake
"Dog Pond",27.302950490072483,-82.09346865002095,Lake
"Lake Hancock",27.9725262336746,-81.84088852192467,Lake
"Lake Damon",27.633945223332013,-81.50929615423311,Lake
"Lake Olivia",27.632560557946704,-81.54816889942876,Lake
"Lake Bess",27.96782923470088,-81.65288526730764,Lake
"Lake Moody",27.7817113698842,-81.53090566372055,Lake
"South Lake Gordon",27.84612536346483,-81.62229018413632,Lake
"Lake Gordon",27.856440157913465,-81.62762321885297,Lake
"Long Lake",27.861163620307256,-81.70622679275654,Lake
"Long Pond",27.27259962959463,-82.09464399022913,Lake
"Lake Anoka",27.580367823044142,-81.5125969262965,Lake
"Ward Lake",27.43314282975375,-82.48280406626532,Lake
"Jerry Pond",27.84626283905915,-82.29930188217644,Lake
"Blue Lake",27.85285603540991,-81.57838301173746,Lake
"Lake Winterset",27.97210649437052,-81.68322010610095,Lake
"Banana Lake",27.982004121012693,-81.9009560226899,Lake
"Duck Pond",27.386551397098746,-81.98191100288682,Lake
"Lake Ashton",27.9484134633811,-81.65004068471232,Lake
"Lake Byrd",27.621268596549523,-81.5174721231941,Lake
"Vanderipe Slough",27.23984055929244,-82.31759611536597,Lake
"Jim Long Lake",27.022685312984994,-81.97688561355433,Lake
"Ned Lake",27.996595746868138,-81.66930296213015,Lake
"Lake Ida",27.762001647564947,-81.52143660760734,Lake
"Lake Henry",27.77770512429686,-81.71539906607651,Lake
"Lake Shipp",28.002639028880974,-81.74155664156356,Lake
"Perch Lake",27.862328424758633,-81.71587787831413,Lake
"Lake Ruby",27.97065994529093,-81.66130936580744,Lake
"Long Pond",27.96739746935794,-82.26515184340813,Lake
"Long Point Marsh",27.270586286695227,-81.60172957896107,Lake
"Split Lake",27.176427122401986,-81.62300293666571,Lake
"Mango Lake",27.967353751145893,-82.30208446161521,Lake
"Lake Glenada",27.56406011777307,-81.5058636965223,Lake
"Gator Lake",27.84164850189381,-81.6861199490823,Lake
"Lake John",28.001333151247497,-81.9401620168839,Lake
"Lake Belle",27.882473413742584,-81.58676367775848,Lake
"Gum Swamp",27.4524691450275,-82.19539303229102,Lake
