name,lat,lng,category
"Melis Lake",41.867576504910495,-102.44282927545952,Lake
"Dominick Lake",41.97279249755661,-102.00793964352229,Lake
"Rogers Lake",41.89373308935203,-102.49212428754461,Lake
"Wolf Lake",41.805169549121864,-102.35148818186168,Lake
"Blue Stem Lake",41.97648562027465,-102.67190387905586,Lake
"McCarthy Lake",41.958480326266546,-102.70299087904431,Lake
"Wilson Lake",41.812598297567405,-102.61406299727047,Lake
"Gimlet Lake",41.756865824691396,-102.43715732658708,Lake
"Longfellow Lake",41.95170047783721,-102.06157895155187,Lake
"Jordan Lake",41.89224740552174,-102.54430499930878,Lake
"Roland Lake",41.98510688243031,-102.4202300572888,Lake
"Home Lake",41.96225143362958,-102.6622485630537,Lake
"Beck Lake",41.94205231635217,-102.54820395174778,Lake
"Roundup Lake",41.75190392708679,-102.41204852203995,Lake
"Sand Lake",41.789018712258176,-102.66855236553475,Lake
"Jerry Lake",41.90198707804302,-102.22607175717502,Lake
"Miles Lake",41.95589407092205,-102.62578370563637,Lake
"Whitehead Lake",41.82832597015081,-102.50318633808261,Lake
"Britton Lake",41.82052758579069,-102.24550494840213,Lake
"Crane Lake",41.72652648411401,-102.37397442607468,Lake
"Gaff Lake",41.77959757879248,-102.38715377829091,Lake
"West Hill Lake",41.86738427473071,-102.35556966727648,Lake
"Cedar Creek Reservoir",42.20558368810086,-114.88844916573755,Lake
"Wilson Lake Reservoir",42.61549535322142,-114.14346477704802,Lake
"Star Lake",42.83096126010416,-114.18234648554828,Lake
"Williams Reservoir",42.26817553586973,-114.42303610272491,Lake
"Owinza Butte Lake",42.84806718439603,-114.06939421292931,Lake
"Deep Creek Reservoir",42.27097078108227,-114.60493365633458,Lake
"Salmon Falls Creek Reservoir",42.13860965715232,-114.74239843098943,Lake
"Murtaugh Lake",42.462122560498685,-114.15084689011996,Lake
"Milner Lake",42.523992609133614,-114.00816710708263,Lake
"Lower Goose Creek Reservoir",42.171224102875556,-113.93263405101791,Lake
"Sublett Reservoir",42.3266799432367,-113.04021694934549,Lake
"Lake Walcott",42.65682746115573,-113.2792265717921,Lake
"Daniels Reservoir",42.3532898496541,-112.44413907406806,Lake
"Weston Creek Reservoir",42.12195674923787,-112.12411508937979,Lake
"Stone Reservoir",42.07960228216751,-112.69154965852208,Lake
"Hawkins Reservoir",42.510965331959156,-112.33581873026299,Lake
"American Falls Reservoir",42.91720795866077,-112.78165591622223,Lake
"Devil Creek Reservoir",42.30099980881147,-112.20406372388898,Lake
"American Falls Reservoir",42.98083605461221,-112.58597858950468,Lake
"Deep Creek Reservoir",42.20768675598582,-112.16717351530815,Lake
"Condie Reservoir",42.209986872285796,-111.86576602783644,Lake
"Foster Reservoir",42.127331781442216,-111.83697213853475,Lake
"Hole in the Rock",42.83316176724079,-111.6130977884666,Lake
"Oneida Narrows Reservoir",42.29876649024086,-111.72572267192558,Lake
"Glendale Reservoir",42.13413662976004,-111.79832945706416,Lake
"Swan Lake",42.2946685381311,-111.99211952113822,Lake
"Montpelier Reservoir",42.357956314061134,-111.17417259147369,Lake
"Goose Lake",42.939565474029024,-111.50913571642519,Lake
"Grays Lake",43.09492490115825,-111.45065363261673,Lake
"Chesterfield Reservoir",42.89921874318896,-111.97080928543754,Lake
"Johnson Reservoir",42.10941379090271,-111.80848524828609,Lake
"Twin Lakes Reservoir",42.19172512227666,-111.97038783571604,Lake
"Winder Reservoir",42.17892641903969,-111.87616134947639,Lake
"Strongarm Reservoir Number One",42.23795214352982,-111.8530400078487,Lake
"Blackfoot Reservoir",42.91736627300768,-111.60300477142833,Lake
"Merkley Lake",42.176739665606576,-111.27550009922587,Lake
"Lamont Reservoir",42.110234883575124,-111.81622829367207,Lake
"Alexander Reservoir",42.64995890208693,-111.65560821381013,Lake
"Mud Lake",42.15917253991763,-111.2942514566388,Lake
"Fontenelle Reservoir",42.085926160338836,-110.12155558819849,Lake
"Lake Alice",42.415799448382906,-110.74276235288232,Lake
"Sixty-Seven Reservoir",42.597826150040596,-110.21895680707128,Lake
"Middle Piney Lake",42.59807716939087,-110.57460225507498,Lake
"McNinch Number 1 Reservoir",42.60268622085264,-110.2576012362133,Lake
"Bonneville Lakes",42.87357302635844,-109.34760710499346,Lake
"Cross Lake",42.83311761947363,-109.38132492300934,Lake
"Sedgewick Meadows",42.66033517563936,-109.23983943800656,Lake
"Soda Lake",42.96211153157317,-109.84654308715463,Lake
"Lake Heebeecheeche",42.960401412373095,-109.33953151827048,Lake
"Spruce Lake",42.96830817941681,-109.61924107913448,Lake
"Little Soda Lake",42.97813622538275,-109.80842896229379,Lake
"Lamreaux Meadows",42.65695498192735,-109.29974859646572,Lake
"Raft Lake",42.98286840015584,-109.26943310386032,Lake
"Moraine Lake",42.90515082854382,-109.31476815761359,Lake
"Lake Sequa",42.958898557270224,-109.56308181199736,Lake
"Howard Lake",42.90707341696041,-109.4631166718278,Lake
"Black Joe Lake",42.738688542841864,-109.16872827303511,Lake
"Clear Lake Reservoir",42.73573429895372,-109.1842309961645,Lake
"Fayette Lake",42.93582879827651,-109.68575526719646,Lake
"Rainbow Lake",42.88942189930081,-109.38616531155883,Lake
"Big Sandy Opening",42.66678843373629,-109.26909380368359,Lake
"Shadow Lake",42.78702527345079,-109.24678889377324,Lake
"Boulder Lake",42.84471692631964,-109.66876350017377,Lake
"Timico Lake",42.992163492301245,-109.5453953760951,Lake
"Washakie Lake",42.82313760317292,-109.23374764849517,Lake
"Ward Ball Reservoir",42.73006670435742,-109.69526253040053,Lake
"Horseshoe Lake",42.93094284525659,-109.58353018258336,Lake
"Spider Lake",42.94922461525594,-109.35396118564634,Lake
"Long Lake",42.96242436470423,-109.46579781897124,Lake
"South Fork Lakes",42.81348528796167,-109.20397072346918,Lake
"Washakie Reservoir",42.97399051638817,-109.013938972422,Lake
"Shoestring Lake",42.94295871282332,-109.4246980787586,Lake
"Middle Fork Lake",42.91480146896704,-109.36913840188724,Lake
"Deep Lake",42.71984797877568,-109.17268482168625,Lake
"Temple Lake",42.710074372659435,-109.17675108279718,Lake
"Shoshone Lake",42.781879629930735,-109.02285172599748,Lake
"Chain Lakes",42.98824736748034,-109.61573418585115,Lake
"Star Lake",42.80159660299881,-109.46173985481693,Lake
"Willow Lake",43.001815900035425,-109.87930264372707,Lake
"Jensen Meadows",42.530934268011386,-109.18551005457395,Lake
"Junction Lake",42.97567015495106,-109.64986102534867,Lake
"Blueberry Lake",42.87650813166601,-109.60838862708243,Lake
"Big Sandy Reservoir",42.275950134604614,-109.44111247993933,Lake
"Yahtic Lake",42.99418463309895,-109.17884837649615,Lake
"Darren Lake",42.90736752168039,-109.3340892804506,Lake
"Raid Lake",42.847445664587724,-109.3974257322529,Lake
"Halls Lake",42.936287183237326,-109.41436623426092,Lake
"Dads Lake",42.75668054482363,-109.29121570817165,Lake
"Big Sandy Lake",42.73990481962418,-109.20499012192903,Lake
"Barnes Lake",42.96221884182061,-109.59911004454517,Lake
"Lovatt Lake",42.886897396926706,-109.57167738906419,Lake
"Valentine Lake",42.83411287818315,-109.2029640889599,Lake
"Wykee Lake",42.94117023058484,-109.31591795152946,Lake
"Poston Meadows",42.73341961675294,-109.32090232292393,Lake
"Pyramid Lake",42.84148293386335,-109.30625169808086,Lake
"Junction Lake",42.87016870445572,-109.44903567105783,Lake
"Little Sandy Lake",42.62700464180467,-109.12211382313642,Lake
"Milky Lakes",43.00489652605709,-109.45895849137435,Lake
"Grave Lake",42.86235723287965,-109.25591187637805,Lake
"Smith Lake",42.8091383802237,-109.12345696874397,Lake
"Meadow Lake",42.88970677109477,-109.68720301829211,Lake
"Lake Isabella",42.90173315347351,-109.48117851086715,Lake
"Juel Reservoir",42.3015509605188,-109.55770407567672,Lake
"Lake Solitude",42.92135572419989,-109.3227856468573,Lake
"Tayo Lake",42.683241783621376,-109.11859384584412,Lake
"Roberts Lake",42.92134249847247,-109.27737465537336,Lake
"Soda Lake",42.8314236658826,-109.60215335377443,Lake
"Valley Lake",42.930243323790116,-109.47785996229668,Lake
"Baptiste Lake",42.872468466920104,-109.30556086116702,Lake
"Fremont Lake",42.96544025880907,-109.79859495986138,Lake
"Sonnicant Lake",42.942446016568944,-109.33215116824402,Lake
"Lake Polaris",42.918367277738795,-109.31215703856296,Lake
"Twin Lakes",42.99143679214003,-109.23938037867771,Lake
"V Lake",42.711289893922,-109.2567904908225,Lake
"Lake Kagevah",42.9305366835914,-109.34333867191853,Lake
"Trail Lake",42.92321516394623,-109.26089613460638,Lake
"Lee Lake",42.898911310991146,-109.3547518349295,Lake
"Bewmark Lake",42.92599623576303,-109.36242823614617,Lake
"Hay Meadow Reservoir",42.27100261295188,-109.00911982952067,Lake
"Little Half Moon Lake",42.906183326745285,-109.71030679973464,Lake
"Divide Lake",42.83131213908404,-109.47415183544044,Lake
"Half Moon Lake",42.92658651942133,-109.7321348996968,Lake
"Burnt Lake",42.88092388123472,-109.6491341272387,Lake
"North Fork Lake",42.92429620735749,-109.50457189581033,Lake
"Lake Victor",42.94011448075484,-109.50038390686936,Lake
"Noel Lake",42.889054655467625,-109.33391952224423,Lake
"Dream Lake",42.858985047224756,-109.41208765125978,Lake
"Eden Reservoir",42.224483034366564,-109.37323976130129,Lake
"Silver Lake",42.79458143066023,-109.37757641001078,Lake
