name,lat,lng,category
"Alkali Lake",41.96855755171292,-101.80607006852463,Lake
"Lake McConaughy",41.24171262780831,-101.77618134156938,Lake
"Threemile Lake",41.643222826761644,-101.49651553426538,Lake
"Spring Valley Lake",41.844563617161576,-101.63077218925868,Lake
"Swede Lake",41.87962799936159,-101.95061124796358,Lake
"Cogill Lake",41.79521682819495,-101.51558629842276,Lake
"Pratt Lake",41.89921018455161,-101.6205460875412,Lake
"Tarbox Lake",41.51327750175048,-100.39702781727745,Lake
"Hershey Lake",41.135259769150004,-100.9912673331682,Lake
"Lake Maloney",41.035728734985845,-100.77918507838426,Lake
"Mudd Lake",41.65045661253463,-100.43466193890973,Lake
"Nichol Lake",41.99116677673773,-99.22988036153991,Lake
"Calamus Reservoir",41.87511263431069,-99.26766059954008,Lake
"Bredthauer Reservoir",41.5217489597193,-98.85968151108854,Lake
"Davis Creek Reservoir",41.43069211929292,-98.76851183813065,Lake
"Sherman Reservoir",41.31810769079102,-98.89851421309504,Lake
"Lake North",41.49030590105145,-97.35398779873832,Lake
"Wagners Lake",41.42219838803494,-97.38515229555237,Lake
"Lake Babcock",41.49065871970785,-97.374664301415,Lake
"Maskenthine Reservoir",41.98163282225576,-97.23677026455118,Lake
"Medelmans Lake",41.999882613325696,-97.41815373701169,Lake
"Glenn Cunningham Lake",41.349308425894684,-96.05298807844149,Lake
"Lonergan Lake",41.376467001837426,-96.03444297725937,Lake
"DeSoto Lake",41.52362845313185,-96.01695654715394,Lake
"Legge Lake",41.444092903767284,-96.71685590939083,Lake
"Zorinsky Lake",41.22088173357228,-96.17379408341111,Lake
"Czechland Lake",41.326730575446156,-96.82219612183275,Lake
"Wolf Lakes",41.44219198347501,-96.73733209919219,Lake
"Meadow Lake",41.445964042035094,-96.61359610733267,Lake
"Riverside Lakes",41.25541834676146,-96.26805124328898,Lake
"Lake Wanahoo",41.24685586262237,-96.61214379879382,Lake
"Memphis Lake",41.10314824748236,-96.44414363576169,Lake
"Horseshoe Lake",41.63168329681119,-96.0566933630115,Lake
"Wehrspann Lake",41.163787735274184,-96.15472549070455,Lake
"Woerdeman Lake",41.957007135865624,-96.90692813159365,Lake
"Johnson Creek Reservoir 22-A",41.180268430933225,-96.41605114888777,Lake
"Newport Landing Lake",41.370820480728206,-96.18838434200266,Lake
"Wildwood Lake",41.03957953335116,-96.84432378872728,Lake
"Walnut Creek Lake",41.13853760205386,-96.06876117411257,Lake
"Summit Lake",41.759986600072644,-96.29032671568298,Lake
"Victory Lake",41.44216147804413,-96.54891462347967,Lake
"Peanut Creek Reservoir 57-A",41.034720638250576,-96.91457104374183,Lake
"Rainbow Lake",41.42272103866079,-96.51479759219207,Lake
"Standing Bear Reservoir",41.313667477961225,-96.13057130502247,Lake
"Leisure Lake",41.42738766886917,-96.53560255873364,Lake
"Big Sandy Lake",41.123943738509794,-96.33670265629395,Lake
"Horseshoe Lake",41.8538538938791,-96.73361437225988,Lake
"Lake Quinnebaugh",41.947235792332805,-96.17633787723986,Lake
"Snus Lake",42.7540254194986,-103.22107412780163,Lake
"Norman Reservoir",42.85915676562858,-103.54002416203069,Lake
"Lone Tree Reservoir",42.918233046814684,-103.32132028505895,Lake
"Whitney Lake",42.788516740908605,-103.30558431754385,Lake
"Box Butte Reservoir",42.459387249936306,-103.11775779777061,Lake
"Pilster Reservoir",42.84347619732316,-103.32214422821747,Lake
"Moody Reservoir",42.87638050969853,-103.50442395348529,Lake
"Norman Reservoir Number 3",42.85062124074341,-103.55298145167652,Lake
"Jordan Reservoir",42.833249760417814,-103.87951941021939,Lake
"Kilpatrick Lake",42.09185467173007,-103.29516722339275,Lake
"Hebbert Lake",42.373903663548425,-102.05635961328782,Lake
"Walters Lake",42.172141942291006,-102.24674197586822,Lake
"Kennedy Lake",42.10511502282851,-102.24775175831547,Lake
"Bunger Lake",42.3742761612399,-102.19227426209407,Lake
"Joe Lake",42.21013312971693,-102.60602231834208,Lake
"Snow Lake",42.13689504833285,-102.45406379481797,Lake
"Hancock Lake",42.05807008233064,-102.44329140327018,Lake
"Smith Lake",42.44170339929684,-102.11957440344747,Lake
"Peter Long Lake",42.21896383081894,-102.47446955381865,Lake
"Dillmans Lake",42.08587095359674,-102.22304699598548,Lake
"Dads Lake",42.988476463588434,-102.05874898415908,Lake
"Chain of Lakes",42.003643314316236,-102.4423269445873,Lake
"Goose Lake",42.26120342603466,-102.50252118890671,Lake
"Roethler Lake",42.18392706895258,-102.24936459807256,Lake
"Cook Lake",42.06942590656134,-102.44065489777934,Lake
"Hiers Lakes",42.03351888688902,-102.56449807582173,Lake
"Joy Lake",42.25134518777379,-102.47487984541783,Lake
"Spring Lake",42.45313808529209,-102.12997911103866,Lake
"Watson Lake",42.1821698237972,-102.16113030028299,Lake
"Palmer Lake",42.09111726698829,-102.59356180841394,Lake
"Bennett Lake",42.204232189458814,-102.57649213685664,Lake
"Wickson Lake",42.16045631372913,-102.59136664688674,Lake
"Arnold Lake",42.160181854762314,-102.24252988141986,Lake
"Long Lake",42.24811027044271,-102.60347998920233,Lake
"Gaunt Lake",42.01903593962446,-102.21700687660052,Lake
"Frye Lake",42.98923694869221,-102.1191865230551,Lake
"School Section Lakes",42.13763805164193,-102.58220257199186,Lake
"White Lake",42.17473873927614,-102.36006594319657,Lake
"Jennings Lake",42.21380898193168,-102.25728883182464,Lake
